country,2024-10-09,2024-10-12,2024-10-15,2024-10-18,2024-10-21,2024-10-24,2024-10-27,2024-10-30,2024-11-02,2024-11-05,2024-11-08,2024-11-11,2024-11-14,2024-11-17,2024-11-20,2024-11-23,2024-11-26,2024-11-29,2024-12-02,2024-12-05,2024-12-08,2024-12-11,2024-12-14,2024-12-17,2024-12-20,2024-12-23,2024-12-26,2024-12-29,2025-01-01,2025-01-04,2025-01-07,2025-01-10,2025-01-13,2025-01-16,2025-01-19,2025-01-22,2025-01-25,2025-01-28,2025-01-31,2025-02-03,2025-02-06,2025-02-09,2025-02-12,2025-02-15,2025-02-18,2025-02-21,2025-02-24,2025-02-27,attacked
Vietnam,8,8,7,8,3,2,3,10,9,7,1,10,4,8,9,6,5,3,2,8,5,10,6,10,10,9,6,7,6,2,9,9,1,6,2,8,1,1,9,3,3,8,1,9,8,1,2,6,0
Ukraine,4,2,1,2,5,5,7,7,2,3,2,9,2,9,2,5,4,9,4,4,10,10,7,3,9,6,3,10,5,6,3,10,9,2,8,4,3,2,6,6,6,3,4,3,2,4,3,6,0
United Arab Emirates,5,2,5,3,6,8,4,7,7,7,1,2,9,1,10,5,7,5,2,4,7,1,5,4,7,7,10,4,2,10,1,5,1,3,6,4,7,7,10,1,6,7,7,6,2,9,2,3,0
Iraq,9,7,5,1,2,3,1,5,1,2,3,6,10,6,1,4,10,7,10,2,8,9,1,5,7,4,10,1,10,3,8,3,2,10,7,6,8,1,5,4,5,3,6,3,9,6,9,3,1
Nigeria,5,3,6,6,3,2,6,7,9,4,5,9,4,4,3,5,7,2,7,10,5,2,9,4,5,6,5,4,10,5,1,5,10,10,5,10,1,3,2,6,8,7,10,6,6,3,2,3,1
Iran,1,3,2,3,9,8,5,7,10,10,5,3,6,9,6,8,2,3,1,2,9,5,1,2,4,4,6,2,9,3,10,8,9,7,4,9,6,1,8,9,3,8,6,3,7,1,10,2,1
Chad,3,10,2,8,5,10,10,5,1,6,6,5,5,2,5,9,2,5,9,10,4,1,2,1,7,10,7,1,2,7,8,10,10,7,10,3,9,9,3,9,4,4,2,10,5,1,10,10,0
Iceland,3,10,10,4,10,10,6,8,9,4,5,7,1,1,3,3,5,8,5,1,2,1,5,9,3,3,10,6,1,10,10,9,3,3,7,10,1,4,9,1,8,2,8,5,1,3,3,3,0
Afghanistan,1,3,7,6,10,7,3,10,8,10,2,5,4,5,10,1,5,2,9,2,1,2,3,2,5,8,4,5,9,10,7,3,2,3,1,4,2,10,3,2,8,8,10,3,9,9,2,9,0
Albania,5,6,1,10,7,9,6,4,7,6,10,7,3,6,9,3,4,6,7,5,4,2,3,5,7,10,3,8,9,6,8,5,10,4,8,5,5,1,8,4,4,10,4,3,8,1,3,4,1
Andorra,4,1,10,5,3,2,9,3,4,9,1,4,9,7,1,10,1,3,1,6,1,5,2,9,2,6,1,10,3,4,10,3,6,4,8,6,1,10,2,8,10,2,9,5,7,1,1,10,0
Angola,2,6,5,1,5,7,7,7,3,5,9,5,5,4,5,10,9,2,6,4,5,5,10,5,3,2,8,1,2,5,3,7,6,7,7,7,10,7,8,8,4,10,7,1,6,1,9,7,1
Armenia,6,10,8,10,6,5,8,1,6,4,4,9,8,7,4,7,8,5,6,2,7,5,5,8,5,5,7,10,6,6,9,5,6,5,8,7,10,7,6,2,5,4,1,2,5,2,6,4,1
Bahrain,4,10,7,7,2,2,1,4,3,8,1,7,8,3,5,3,3,4,1,7,9,5,2,6,8,1,2,7,7,8,2,9,7,10,8,5,1,5,3,1,1,1,9,4,10,5,1,4,1
Belarus,3,10,7,5,7,8,9,6,1,6,2,5,7,1,8,7,3,6,7,6,2,3,5,3,2,4,1,4,8,9,3,9,2,4,7,5,9,4,2,7,4,3,8,9,9,8,9,8,0
Bosnia and Herzegovina,5,2,3,4,8,2,9,8,10,2,7,9,1,10,8,2,3,7,7,5,10,8,5,8,1,3,10,3,2,2,3,4,5,10,4,6,4,9,9,8,8,5,4,7,2,6,10,8,0
Botswana,2,9,9,6,10,9,1,1,1,9,2,2,2,10,8,4,2,7,6,8,7,3,6,5,3,4,7,8,1,8,2,6,1,8,8,6,10,5,6,3,9,1,10,9,1,9,7,7,0
Bulgaria,3,9,1,3,2,2,7,2,10,4,6,7,10,2,6,5,7,2,4,9,7,7,4,3,3,6,1,9,5,5,6,5,7,8,6,1,1,4,9,8,7,7,8,4,9,4,10,4,0
Burundi,5,7,9,9,4,7,6,10,9,5,1,6,1,10,10,10,2,4,1,2,1,4,5,5,10,6,6,9,5,5,5,10,1,1,9,2,10,7,7,5,3,5,2,3,7,5,1,4,1
Indonesia,2,4,9,5,1,4,1,2,6,10,10,5,3,9,8,3,3,4,4,7,10,2,1,2,2,7,5,10,9,7,5,10,1,10,6,9,4,8,7,8,10,4,6,9,10,8,3,6,1
Madagascar,2,4,10,4,5,2,7,1,1,1,1,7,2,2,2,6,6,6,10,3,1,2,10,3,4,7,10,4,9,3,7,1,1,9,2,2,6,1,1,3,2,1,9,1,1,5,6,3,0
Uzbekistan,8,10,9,6,3,2,8,3,3,10,7,8,2,2,6,2,5,3,3,4,2,4,7,4,9,10,4,7,1,8,7,2,1,8,3,8,2,1,3,5,2,3,9,3,4,10,7,6,0
Equatorial Guinea,9,8,6,5,2,10,10,3,9,10,8,5,8,7,4,2,10,10,3,2,3,8,10,4,10,2,5,1,5,8,7,4,4,6,10,9,5,6,2,6,7,6,5,8,8,8,6,7,1
Eritrea,10,3,3,2,3,10,10,1,1,2,5,1,9,10,1,1,2,1,4,8,8,2,7,1,3,2,3,9,7,3,1,7,1,10,10,3,10,2,4,8,8,3,8,7,5,7,1,9,0
Finland,4,6,2,8,5,5,9,8,7,3,5,2,6,1,2,8,9,5,10,8,4,5,7,1,3,4,10,10,6,7,1,9,8,5,9,5,10,8,3,5,5,7,7,5,6,9,6,6,1
France,8,10,8,4,5,4,2,3,1,5,3,6,8,4,8,1,2,1,10,4,7,4,5,8,8,6,6,2,7,1,6,2,10,5,2,6,9,9,4,10,8,8,10,3,6,1,7,6,1
Germany,5,1,1,1,8,3,6,4,9,10,7,8,1,2,2,1,7,3,2,2,2,10,2,8,1,3,5,4,4,9,3,2,10,2,2,2,10,4,2,1,1,8,7,10,10,4,8,2,0
Ghana,1,9,8,1,1,7,8,2,2,6,10,9,2,6,4,3,3,10,4,9,7,3,8,9,1,1,4,10,4,8,1,1,7,4,3,8,7,3,3,2,1,3,8,9,7,5,7,2,0
Guinea,2,2,6,6,10,9,7,9,10,9,3,2,10,8,4,7,7,1,1,3,6,8,9,4,7,9,5,3,2,4,7,1,2,8,6,8,10,8,4,1,10,10,4,10,9,6,9,7,0
Guinea-Bissau,3,1,2,7,5,10,6,7,8,2,9,5,2,9,10,4,5,4,8,7,10,2,10,4,5,1,4,6,10,10,9,1,6,5,5,8,5,8,6,3,7,6,10,6,5,9,1,8,0
Vatican City,3,9,10,3,10,9,1,7,4,8,6,4,5,5,7,3,7,5,8,2,6,5,9,4,3,7,5,1,8,10,5,3,8,2,9,3,8,1,10,3,9,1,6,8,8,4,4,9,1
Hungary,6,8,6,5,4,2,6,3,6,9,2,6,2,1,3,2,1,3,3,6,1,4,2,2,6,8,5,9,8,8,1,9,2,3,2,1,9,7,5,10,10,2,9,6,3,9,3,8,1
Cape Verde,7,8,1,6,7,8,8,9,9,2,3,9,1,2,4,6,7,9,5,2,3,10,7,8,7,9,5,2,8,5,8,2,5,2,3,3,10,6,2,5,1,7,4,10,2,8,7,1,1
Zambia,4,2,7,4,3,2,4,2,10,8,4,4,8,4,7,3,1,9,8,8,4,1,7,6,1,6,4,1,1,2,6,10,7,7,1,6,6,5,7,10,5,4,5,5,6,7,8,8,0
