country,2024-10-09,2024-10-15,2024-10-21,2024-10-27,2024-11-02,2024-11-08,2024-11-14,2024-11-20,2024-11-26,2024-12-02,2024-12-08,2024-12-14,2024-12-20,2024-12-26,2025-01-01,2025-01-07,2025-01-13,2025-01-19,2025-01-25,2025-01-31,2025-02-06,2025-02-12,2025-02-18,2025-02-24,attacked
Afghanistan,5,4,6,4,3,1,6,1,5,5,3,4,5,1,2,5,2,5,6,5,1,6,2,4,0
Albania,6,4,6,3,6,4,2,2,3,3,2,1,6,4,3,2,1,5,6,4,5,3,3,3,0
Andorra,2,4,6,3,4,6,2,3,3,3,1,3,1,6,5,6,1,1,3,2,1,2,3,6,0
Angola,3,6,5,3,3,5,4,6,2,5,2,2,5,4,5,6,3,2,2,2,4,6,1,6,1
Armenia,5,1,2,3,5,1,4,2,4,2,4,2,3,3,6,3,4,3,3,1,4,6,1,4,0
Bahrain,2,1,5,3,5,2,3,4,4,1,4,6,5,3,1,6,2,1,4,6,2,5,5,1,0
Iran,3,5,5,2,1,2,4,2,2,2,2,6,6,5,3,3,3,3,1,2,3,6,5,4,0
Bosnia and Herzegovina,1,1,4,3,2,3,1,5,6,4,3,2,6,4,2,6,2,4,6,5,5,2,6,2,0
Botswana,6,6,2,1,3,3,2,1,1,3,2,2,5,5,5,3,1,5,1,4,4,2,6,2,0
Bulgaria,4,3,1,2,5,3,6,2,1,5,2,1,3,1,3,2,4,4,3,2,1,3,5,5,0
Burundi,2,2,1,6,5,3,2,1,2,5,4,4,6,1,5,2,6,2,3,2,3,5,2,3,0
Madagascar,3,4,3,1,5,3,4,1,1,5,6,2,4,4,4,1,1,5,6,6,2,4,4,3,0
Belarus,6,6,1,1,1,5,1,3,3,6,1,2,4,2,5,5,4,3,6,5,1,2,4,6,0
Equatorial Guinea,2,4,4,3,5,6,5,5,1,4,2,2,4,6,2,2,2,1,2,5,3,3,3,3,0
Eritrea,5,2,5,6,3,6,6,3,6,2,1,3,5,6,4,4,5,2,2,4,4,2,4,1,0
Finland,4,3,1,5,5,1,6,1,2,5,5,2,4,2,3,5,3,6,3,2,2,2,2,5,0
France,4,3,1,5,2,2,4,6,6,5,6,6,4,4,5,1,5,1,1,2,5,1,3,5,0
Germany,3,5,2,5,3,2,5,2,1,4,4,5,5,6,3,1,3,6,2,6,1,3,2,5,0
Ghana,1,5,4,6,4,5,4,3,3,6,6,6,2,3,1,2,4,5,4,3,6,6,4,4,0
Guinea,5,4,3,3,5,2,6,5,5,2,5,4,6,4,5,4,5,3,3,2,2,5,5,4,0
Guinea-Bissau,3,6,3,1,3,6,4,4,2,1,4,6,6,6,6,4,2,2,5,1,6,2,5,2,0
Vatican City,5,6,1,6,5,1,2,2,4,5,2,2,3,5,2,5,3,3,5,2,3,4,5,5,0
Hungary,4,1,1,3,6,6,3,6,3,5,2,3,4,1,5,5,2,5,1,4,1,3,2,6,0
Iceland,1,6,3,2,6,2,2,4,4,3,1,3,1,5,1,1,1,5,4,6,2,4,4,5,0
Cape Verde,5,3,4,6,4,4,3,1,3,1,2,3,2,2,5,2,5,3,3,2,5,3,6,6,0
Mozambique,3,1,2,3,5,5,6,6,5,2,2,1,5,6,4,1,3,4,4,4,5,3,5,5,0
Mauritius,6,1,1,3,1,4,2,1,4,5,1,1,4,1,3,4,1,5,4,3,2,2,3,4,0
Mauritania,1,2,6,4,5,1,2,4,6,4,2,4,1,1,1,5,1,2,4,6,2,1,2,3,0
Malta,3,3,5,1,3,3,3,4,3,4,3,3,3,4,6,3,4,6,6,5,1,3,6,4,0
Jordan,3,6,4,4,6,4,1,1,5,1,5,2,1,6,1,1,2,4,6,4,1,5,4,4,0
Malawi,2,5,2,2,6,1,1,3,2,1,6,2,1,2,2,4,5,6,2,6,6,2,2,1,0
Thailand,6,5,4,4,2,4,5,1,2,3,6,2,2,4,5,6,1,2,5,4,6,3,3,3,0
Kuwait,5,2,4,4,1,1,4,3,3,3,1,4,2,3,3,6,6,5,6,5,4,4,5,3,0
Kenya,4,5,3,2,6,4,4,1,2,6,2,1,1,1,1,1,1,2,3,1,6,6,3,3,0
Mali,4,4,1,2,5,6,1,3,1,6,4,5,4,2,2,2,6,3,5,5,3,6,4,5,0
Myanmar,2,6,3,2,2,3,5,1,2,5,4,6,4,3,4,6,6,6,1,3,3,3,5,1,0
United Arab Emirates,2,3,4,4,6,3,4,6,5,1,5,4,3,6,5,4,2,3,2,3,6,2,6,1,0
Nigeria,3,2,6,4,6,6,4,2,1,6,5,4,5,2,6,1,6,5,2,2,5,2,1,1,1
Oman,5,4,2,3,4,1,2,1,2,4,1,6,6,1,3,3,2,6,6,2,1,5,2,2,0
Poland,6,4,3,5,6,1,5,4,6,2,5,5,4,2,4,2,5,3,4,2,6,1,1,4,0
Russia,4,2,5,3,2,4,6,6,6,2,4,6,5,4,2,3,1,2,5,1,1,4,5,6,0
Senegal,6,1,1,4,1,5,1,2,2,2,3,3,4,6,2,6,6,3,4,4,4,6,3,1,0
Slovenia,2,3,4,3,4,3,1,3,3,4,3,5,2,2,2,3,3,6,3,1,3,6,5,1,0
South Africa,2,3,1,2,2,5,3,6,2,5,5,4,4,6,3,1,6,6,4,5,6,5,1,6,0
Sudan,2,4,6,1,1,5,6,2,1,2,4,1,4,2,1,4,6,6,1,5,4,6,3,2,0
Tanzania,1,1,4,3,3,6,4,5,1,5,5,1,6,3,6,1,1,4,3,5,1,1,1,6,0
Vietnam,1,6,2,6,3,6,6,2,1,5,4,5,2,5,6,2,1,5,3,5,3,5,3,4,0
Ukraine,2,1,5,6,4,1,1,3,2,5,4,6,6,5,4,5,5,5,2,2,1,1,4,5,0
Iraq,1,5,2,4,5,3,4,4,2,3,3,1,2,6,4,1,1,5,3,1,5,6,3,5,0
Turkey,2,6,6,4,6,2,1,2,1,1,4,5,2,3,4,4,3,2,6,1,3,5,2,4,0
Iran,2,5,3,4,6,3,6,3,4,3,6,5,4,6,2,2,6,6,4,6,1,3,4,1,0
Chad,2,5,3,6,5,6,2,4,5,5,1,6,1,1,6,2,3,2,3,1,6,1,1,1,0
Iceland,4,2,5,1,2,4,1,4,6,1,3,1,5,2,2,5,6,3,5,2,3,6,1,3,0
Uzbekistan,2,6,2,1,3,1,5,2,6,6,3,4,5,1,6,5,6,2,4,4,1,1,5,3,0
Afghanistan,1,3,4,1,2,1,1,2,5,6,3,5,2,4,2,1,2,2,1,6,5,4,4,3,0
Albania,6,3,4,4,5,3,2,6,1,6,3,1,3,3,5,6,2,6,6,2,1,1,1,5,0
Andorra,4,5,4,3,4,5,5,4,3,2,1,2,6,2,4,4,1,1,5,6,4,4,6,2,0
Angola,2,2,2,6,6,4,4,3,6,5,1,5,3,1,6,2,3,4,3,3,4,2,6,6,1
Armenia,2,6,5,2,2,5,6,2,4,4,3,2,2,5,1,4,4,3,2,6,4,2,3,6,0
Bahrain,4,5,5,3,2,3,2,6,2,1,4,5,1,4,6,4,1,4,4,6,5,4,5,3,0
Belarus,6,5,1,4,6,4,6,2,2,2,6,2,5,2,3,2,2,2,4,4,2,1,5,2,0
Bosnia and Herzegovina,3,5,4,5,4,2,1,3,2,2,2,3,4,6,5,1,4,1,2,6,4,4,6,1,0
Botswana,6,6,5,1,6,1,6,5,5,1,5,5,1,4,2,4,3,4,5,6,4,1,4,6,0
Bulgaria,2,1,2,6,4,4,1,4,6,2,6,3,1,3,2,6,6,4,1,3,6,2,1,6,0
Indonesia,1,4,1,5,6,4,1,6,1,6,5,2,5,5,4,4,5,4,5,3,1,1,1,6,0
Burundi,4,5,5,4,5,5,2,4,2,3,5,3,6,1,5,3,6,5,1,3,4,3,3,5,0
Cape Verde,2,3,2,4,3,3,3,5,1,2,5,4,4,6,6,2,5,3,5,3,4,1,6,3,0
Equatorial Guinea,1,1,1,1,2,5,6,4,1,5,4,5,6,5,5,4,3,4,1,2,4,5,6,2,0
Eritrea,3,4,2,1,4,3,3,5,1,5,4,4,3,1,6,2,1,1,4,2,5,6,4,1,0
Finland,6,2,3,3,1,3,1,3,1,6,3,6,6,1,5,6,4,5,5,3,4,4,3,1,0
France,4,6,4,3,3,3,2,3,4,3,1,6,4,3,3,6,5,6,5,1,5,1,3,3,0
Germany,5,4,6,4,3,5,4,6,6,4,5,1,3,5,6,3,6,6,6,1,1,2,5,2,0
Ghana,1,5,5,2,1,4,6,1,1,5,6,4,5,1,1,4,3,4,2,5,6,2,3,2,0
Guinea,4,6,5,5,5,6,4,2,2,2,1,3,4,5,2,5,6,3,2,2,3,4,2,3,0
Guinea-Bissau,5,4,2,1,4,5,2,5,3,5,4,6,6,5,4,3,5,2,2,3,4,4,4,1,0
Vatican City,1,3,6,4,3,1,1,3,4,1,2,1,6,1,1,3,5,1,5,5,6,3,5,3,0
Hungary,6,2,4,2,5,5,6,6,5,2,3,5,1,3,3,2,2,3,3,6,1,4,3,6,0
Madagascar,6,3,2,3,2,3,6,1,3,1,5,6,5,3,1,6,1,5,3,6,5,2,5,5,0
Zambia,2,6,1,2,2,1,6,1,1,3,3,1,1,1,1,4,1,2,3,6,4,3,3,6,0
